pcbSize,pcbType,RefDes,X,Y,segment,boundingX,boundingY,boundingWidth,boundingHeight,,
5,9x16Indoor,124,6270,-570,half,-260,260,9070,5080,,
5,9x16Indoor,125,6840,-570,half,-260,260,9070,5080,,
5,9x16Indoor,126,7410,-570,half,-260,260,9070,5080,,
5,9x16Indoor,127,7980,-570,half,-260,260,9070,5080,,
5,9x16Indoor,128,8550,-570,half,-260,260,9070,5080,,
5,9x16Indoor,129,0,0,,-260,260,9070,5080,,
5,9x16Indoor,130,570,0,,-260,260,9070,5080,,
5,9x16Indoor,131,1140,0,,-260,260,9070,5080,,
5,9x16Indoor,132,1710,0,,-260,260,9070,5080,,
5,9x16Indoor,133,2280,0,,-260,260,9070,5080,,
5,9x16Indoor,134,2850,0,,-260,260,9070,5080,,
5,9x16Indoor,135,3420,0,,-260,260,9070,5080,,
5,9x16Indoor,136,3990,0,,-260,260,9070,5080,,
5,9x16Indoor,137,4560,0,half,-260,260,9070,5080,,
5,9x16Indoor,138,5130,0,half,-260,260,9070,5080,,
5,9x16Indoor,139,5700,0,half,-260,260,9070,5080,,
5,9x16Indoor,140,6270,0,half,-260,260,9070,5080,,
5,9x16Indoor,141,6840,0,half,-260,260,9070,5080,,
5,9x16Indoor,142,7410,0,half,-260,260,9070,5080,,
5,9x16Indoor,143,7980,0,half,-260,260,9070,5080,,
5,9x16Indoor,144,8550,0,half,-260,260,9070,5080,,"Real RefDes, changed for consistent loading of characters in ETN"
7,14x16Indoor,192,8550,-1140,half,-260,250,9070,7900,,1
7,14x16Indoor,191,7980,-1140,half,-260,250,9070,7900,,2
7,14x16Indoor,190,7410,-1140,half,-260,250,9070,7900,,3
7,14x16Indoor,189,6840,-1140,half,-260,250,9070,7900,,4
7,14x16Indoor,188,6270,-1140,half,-260,250,9070,7900,,5
7,14x16Indoor,187,5700,-1140,half,-260,250,9070,7900,,6
7,14x16Indoor,186,5130,-1140,half,-260,250,9070,7900,,7
7,14x16Indoor,185,4560,-1140,half,-260,250,9070,7900,,8
7,14x16Indoor,32,8550,-6840,half,-260,250,9070,7900,,9
7,14x16Indoor,31,7980,-6840,half,-260,250,9070,7900,,10
7,14x16Indoor,30,7410,-6840,half,-260,250,9070,7900,,11
7,14x16Indoor,29,6840,-6840,half,-260,250,9070,7900,,12
7,14x16Indoor,28,6270,-6840,half,-260,250,9070,7900,,13
7,14x16Indoor,27,5700,-6840,half,-260,250,9070,7900,,14
7,14x16Indoor,26,5130,-6840,half,-260,250,9070,7900,,15
7,14x16Indoor,25,4560,-6840,half,-260,250,9070,7900,,16
7,14x16Indoor,201,4560,-570,half,-260,250,9070,7900,,17
7,14x16Indoor,202,5130,-570,half,-260,250,9070,7900,,18
7,14x16Indoor,203,5700,-570,half,-260,250,9070,7900,,19
7,14x16Indoor,204,6270,-570,half,-260,250,9070,7900,,20
7,14x16Indoor,205,6840,-570,half,-260,250,9070,7900,,21
7,14x16Indoor,206,7410,-570,half,-260,250,9070,7900,,22
7,14x16Indoor,207,7980,-570,half,-260,250,9070,7900,,23
7,14x16Indoor,208,8550,-570,half,-260,250,9070,7900,,24
7,14x16Indoor,41,4560,-6270,half,-260,250,9070,7900,,25
7,14x16Indoor,42,5130,-6270,half,-260,250,9070,7900,,26
7,14x16Indoor,43,5700,-6270,half,-260,250,9070,7900,,27
7,14x16Indoor,44,6270,-6270,half,-260,250,9070,7900,,28
7,14x16Indoor,45,6840,-6270,half,-260,250,9070,7900,,29
7,14x16Indoor,46,7410,-6270,half,-260,250,9070,7900,,30
7,14x16Indoor,47,7980,-6270,half,-260,250,9070,7900,,31
7,14x16Indoor,48,8550,-6270,half,-260,250,9070,7900,,32
7,14x16Indoor,217,4560,0,half,-260,250,9070,7900,,33
7,14x16Indoor,218,5130,0,half,-260,250,9070,7900,,34
7,14x16Indoor,219,5700,0,half,-260,250,9070,7900,,35
7,14x16Indoor,220,6270,0,half,-260,250,9070,7900,,36
7,14x16Indoor,221,6840,0,half,-260,250,9070,7900,,37
7,14x16Indoor,222,7410,0,half,-260,250,9070,7900,,38
7,14x16Indoor,223,7980,0,half,-260,250,9070,7900,,39
7,14x16Indoor,224,8550,0,half,-260,250,9070,7900,,40
7,14x16Indoor,57,4560,-5700,half,-260,250,9070,7900,,41
7,14x16Indoor,58,5130,-5700,half,-260,250,9070,7900,,42
7,14x16Indoor,59,5700,-5700,half,-260,250,9070,7900,,43
7,14x16Indoor,60,6270,-5700,half,-260,250,9070,7900,,44
7,14x16Indoor,61,6840,-5700,half,-260,250,9070,7900,,45
7,14x16Indoor,62,7410,-5700,half,-260,250,9070,7900,,46
7,14x16Indoor,63,7980,-5700,half,-260,250,9070,7900,,47
7,14x16Indoor,64,8550,-5700,half,-260,250,9070,7900,,48
7,14x16Indoor,1,0,-7410,,-260,250,9070,7900,,49
7,14x16Indoor,2,570,-7410,,-260,250,9070,7900,,50
7,14x16Indoor,3,1140,-7410,,-260,250,9070,7900,,51
7,14x16Indoor,4,1710,-7410,,-260,250,9070,7900,,52
7,14x16Indoor,5,2280,-7410,,-260,250,9070,7900,,53
7,14x16Indoor,6,2850,-7410,,-260,250,9070,7900,,54
7,14x16Indoor,7,3420,-7410,,-260,250,9070,7900,,55
7,14x16Indoor,8,3990,-7410,,-260,250,9070,7900,,56
7,14x16Indoor,73,4560,-5130,half,-260,250,9070,7900,,57
7,14x16Indoor,74,5130,-5130,half,-260,250,9070,7900,,58
7,14x16Indoor,75,5700,-5130,half,-260,250,9070,7900,,59
7,14x16Indoor,76,6270,-5130,half,-260,250,9070,7900,,60
7,14x16Indoor,77,6840,-5130,half,-260,250,9070,7900,,61
7,14x16Indoor,78,7410,-5130,half,-260,250,9070,7900,,62
7,14x16Indoor,79,7980,-5130,half,-260,250,9070,7900,,63
7,14x16Indoor,80,8550,-5130,half,-260,250,9070,7900,,64
7,14x16Indoor,17,0,-6840,,-260,250,9070,7900,,65
7,14x16Indoor,18,570,-6840,,-260,250,9070,7900,,66
7,14x16Indoor,19,1140,-6840,,-260,250,9070,7900,,67
7,14x16Indoor,20,1710,-6840,,-260,250,9070,7900,,68
7,14x16Indoor,21,2280,-6840,,-260,250,9070,7900,,69
7,14x16Indoor,22,2850,-6840,,-260,250,9070,7900,,70
7,14x16Indoor,23,3420,-6840,,-260,250,9070,7900,,71
7,14x16Indoor,24,3990,-6840,,-260,250,9070,7900,,72
7,14x16Indoor,89,4560,-4560,half,-260,250,9070,7900,,73
7,14x16Indoor,90,5130,-4560,half,-260,250,9070,7900,,74
7,14x16Indoor,91,5700,-4560,half,-260,250,9070,7900,,75
7,14x16Indoor,92,6270,-4560,half,-260,250,9070,7900,,76
7,14x16Indoor,93,6840,-4560,half,-260,250,9070,7900,,77
7,14x16Indoor,94,7410,-4560,half,-260,250,9070,7900,,78
7,14x16Indoor,95,7980,-4560,half,-260,250,9070,7900,,79
7,14x16Indoor,96,8550,-4560,half,-260,250,9070,7900,,80
7,14x16Indoor,161,0,-1710,,-260,250,9070,7900,,81
7,14x16Indoor,162,570,-1710,,-260,250,9070,7900,,82
7,14x16Indoor,163,1140,-1710,,-260,250,9070,7900,,83
7,14x16Indoor,164,1710,-1710,,-260,250,9070,7900,,84
7,14x16Indoor,165,2280,-1710,,-260,250,9070,7900,,85
7,14x16Indoor,166,2850,-1710,,-260,250,9070,7900,,86
7,14x16Indoor,167,3420,-1710,,-260,250,9070,7900,,87
7,14x16Indoor,168,3990,-1710,,-260,250,9070,7900,,88
7,14x16Indoor,105,4560.066,-3989.975,half,-260,250,9070,7900,,89
7,14x16Indoor,106,5130,-3990,half,-260,250,9070,7900,,90
7,14x16Indoor,107,5700,-3990,half,-260,250,9070,7900,,91
7,14x16Indoor,108,6270,-3990,half,-260,250,9070,7900,,92
7,14x16Indoor,109,6840,-3990,half,-260,250,9070,7900,,93
7,14x16Indoor,110,7410,-3990,half,-260,250,9070,7900,,94
7,14x16Indoor,111,7980,-3990,half,-260,250,9070,7900,,95
7,14x16Indoor,112,8550,-3990,half,-260,250,9070,7900,,96
7,14x16Indoor,177,0,-1140,,-260,250,9070,7900,,97
7,14x16Indoor,178,570,-1140,,-260,250,9070,7900,,98
7,14x16Indoor,179,1140,-1140,,-260,250,9070,7900,,99
7,14x16Indoor,180,1710,-1140,,-260,250,9070,7900,,100
7,14x16Indoor,181,2280,-1140,,-260,250,9070,7900,,101
7,14x16Indoor,182,2850,-1140,,-260,250,9070,7900,,102
7,14x16Indoor,183,3420,-1140,,-260,250,9070,7900,,103
7,14x16Indoor,184,3990,-1140,,-260,250,9070,7900,,104
7,14x16Indoor,121,4560,-3420,half,-260,250,9070,7900,,105
7,14x16Indoor,122,5130,-3420,half,-260,250,9070,7900,,106
7,14x16Indoor,123,5700,-3420,half,-260,250,9070,7900,,107
7,14x16Indoor,124,6270,-3420,half,-260,250,9070,7900,,108
7,14x16Indoor,125,6840,-3420,half,-260,250,9070,7900,,109
7,14x16Indoor,126,7410,-3420,half,-260,250,9070,7900,,110
7,14x16Indoor,127,7980,-3420,half,-260,250,9070,7900,,111
7,14x16Indoor,128,8550,-3420,half,-260,250,9070,7900,,112
7,14x16Indoor,193,0,-570,,-260,250,9070,7900,,113
7,14x16Indoor,194,570,-570,,-260,250,9070,7900,,114
7,14x16Indoor,195,1140,-570,,-260,250,9070,7900,,115
7,14x16Indoor,196,1710,-570,,-260,250,9070,7900,,116
7,14x16Indoor,197,2280,-570,,-260,250,9070,7900,,117
7,14x16Indoor,198,2850,-570,,-260,250,9070,7900,,118
7,14x16Indoor,199,3420,-570,,-260,250,9070,7900,,119
7,14x16Indoor,200,3990,-570,,-260,250,9070,7900,,120
7,14x16Indoor,137,4560,-2850,half,-260,250,9070,7900,,121
7,14x16Indoor,138,5130,-2850,half,-260,250,9070,7900,,122
7,14x16Indoor,139,5700,-2850,half,-260,250,9070,7900,,123
7,14x16Indoor,140,6270,-2850,half,-260,250,9070,7900,,124
7,14x16Indoor,141,6840,-2850,half,-260,250,9070,7900,,125
7,14x16Indoor,142,7410,-2850,half,-260,250,9070,7900,,126
7,14x16Indoor,143,7980,-2850,half,-260,250,9070,7900,,127
7,14x16Indoor,144,8550,-2850,half,-260,250,9070,7900,,128
7,14x16Indoor,209,0,0,,-260,250,9070,7900,,129
7,14x16Indoor,210,570,0,,-260,250,9070,7900,,130
7,14x16Indoor,211,1140,0,,-260,250,9070,7900,,131
7,14x16Indoor,212,1710,0,,-260,250,9070,7900,,132
7,14x16Indoor,213,2280,0,,-260,250,9070,7900,,133
7,14x16Indoor,214,2850,0,,-260,250,9070,7900,,134
7,14x16Indoor,215,3420,0,,-260,250,9070,7900,,135
7,14x16Indoor,216,3990,0,,-260,250,9070,7900,,136
7,14x16Indoor,153,4560,-2280,half,-260,250,9070,7900,,137
7,14x16Indoor,154,5130,-2280,half,-260,250,9070,7900,,138
7,14x16Indoor,155,5700,-2280,half,-260,250,9070,7900,,139
7,14x16Indoor,156,6270,-2280,half,-260,250,9070,7900,,140
7,14x16Indoor,157,6840,-2280,half,-260,250,9070,7900,,141
7,14x16Indoor,158,7410,-2280,half,-260,250,9070,7900,,142
7,14x16Indoor,159,7980,-2280,half,-260,250,9070,7900,,143
7,14x16Indoor,160,8550,-2280,half,-260,250,9070,7900,,144
7,14x16Indoor,13,6840,-7410,half,-260,250,9070,7900,,145
7,14x16Indoor,12,6270,-7410,half,-260,250,9070,7900,,146
7,14x16Indoor,11,5700,-7410,half,-260,250,9070,7900,,147
7,14x16Indoor,10,5130,-7410,half,-260,250,9070,7900,,148
7,14x16Indoor,9,4560,-7410,half,-260,250,9070,7900,,149
7,14x16Indoor,16,8550,-7410,half,-260,250,9070,7900,,150
7,14x16Indoor,15,7980,-7410,half,-260,250,9070,7900,,151
7,14x16Indoor,14,7410,-7410,half,-260,250,9070,7900,,152
7,14x16Indoor,173,6840,-1710,half,-260,250,9070,7900,,153
7,14x16Indoor,172,6270,-1710,half,-260,250,9070,7900,,154
7,14x16Indoor,171,5700,-1710,half,-260,250,9070,7900,,155
7,14x16Indoor,170,5130,-1710,half,-260,250,9070,7900,,156
7,14x16Indoor,169,4560,-1710,half,-260,250,9070,7900,,157
7,14x16Indoor,176,8550,-1710,half,-260,250,9070,7900,,158
7,14x16Indoor,175,7980,-1710,half,-260,250,9070,7900,,159
7,14x16Indoor,174,7410,-1710,half,-260,250,9070,7900,,160
7,14x16Indoor,56,3990,-5700,,-260,250,9070,7900,,161
7,14x16Indoor,55,3420,-5700,,-260,250,9070,7900,,162
7,14x16Indoor,54,2850,-5700,,-260,250,9070,7900,,163
7,14x16Indoor,53,2280,-5700,,-260,250,9070,7900,,164
7,14x16Indoor,52,1710,-5700,,-260,250,9070,7900,,165
7,14x16Indoor,51,1140,-5700,,-260,250,9070,7900,,166
7,14x16Indoor,50,570,-5700,,-260,250,9070,7900,,167
7,14x16Indoor,49,0,-5700,,-260,250,9070,7900,,168
7,14x16Indoor,37,2280,-6270,,-260,250,9070,7900,,169
7,14x16Indoor,36,1710,-6270,,-260,250,9070,7900,,170
7,14x16Indoor,35,1140,-6270,,-260,250,9070,7900,,171
7,14x16Indoor,34,570,-6270,,-260,250,9070,7900,,172
7,14x16Indoor,33,0,-6270,,-260,250,9070,7900,,173
7,14x16Indoor,40,3990,-6270,,-260,250,9070,7900,,174
7,14x16Indoor,39,3420,-6270,,-260,250,9070,7900,,175
7,14x16Indoor,38,2850,-6270,,-260,250,9070,7900,,176
7,14x16Indoor,120,3990,-3420,,-260,250,9070,7900,,177
7,14x16Indoor,119,3420,-3420,,-260,250,9070,7900,,178
7,14x16Indoor,118,2850,-3420,,-260,250,9070,7900,,179
7,14x16Indoor,117,2280,-3420,,-260,250,9070,7900,,180
7,14x16Indoor,116,1710,-3420,,-260,250,9070,7900,,181
7,14x16Indoor,115,1140,-3420,,-260,250,9070,7900,,182
7,14x16Indoor,114,570,-3420,,-260,250,9070,7900,,183
7,14x16Indoor,113,0,-3420,,-260,250,9070,7900,,184
7,14x16Indoor,101,2280,-3990,,-260,250,9070,7900,,185
7,14x16Indoor,100,1710,-3990,,-260,250,9070,7900,,186
7,14x16Indoor,99,1140,-3990,,-260,250,9070,7900,,187
7,14x16Indoor,98,570,-3990,,-260,250,9070,7900,,188
7,14x16Indoor,97,0,-3990,,-260,250,9070,7900,,189
7,14x16Indoor,104,3990,-3990,,-260,250,9070,7900,,190
7,14x16Indoor,103,3420,-3990,,-260,250,9070,7900,,191
7,14x16Indoor,102,2850,-3990,,-260,250,9070,7900,,192
7,14x16Indoor,152,3990,-2280,,-260,250,9070,7900,,193
7,14x16Indoor,151,3420,-2280,,-260,250,9070,7900,,194
7,14x16Indoor,150,2850,-2280,,-260,250,9070,7900,,195
7,14x16Indoor,149,2280,-2280,,-260,250,9070,7900,,196
7,14x16Indoor,148,1710,-2280,,-260,250,9070,7900,,197
7,14x16Indoor,147,1140,-2280,,-260,250,9070,7900,,198
7,14x16Indoor,146,570,-2280,,-260,250,9070,7900,,199
7,14x16Indoor,145,0,-2280,,-260,250,9070,7900,,200
7,14x16Indoor,133,2280,-2850,,-260,250,9070,7900,,201
7,14x16Indoor,132,1710,-2850,,-260,250,9070,7900,,202
7,14x16Indoor,131,1140,-2850,,-260,250,9070,7900,,203
7,14x16Indoor,130,570,-2850,,-260,250,9070,7900,,204
7,14x16Indoor,129,0,-2850,,-260,250,9070,7900,,205
7,14x16Indoor,136,3990,-2850,,-260,250,9070,7900,,206
7,14x16Indoor,135,3420,-2850,,-260,250,9070,7900,,207
7,14x16Indoor,134,2850,-2850,,-260,250,9070,7900,,208
7,14x16Indoor,88,3990,-4560,,-260,250,9070,7900,,209
7,14x16Indoor,87,3420,-4560,,-260,250,9070,7900,,210
7,14x16Indoor,86,2850,-4560,,-260,250,9070,7900,,211
7,14x16Indoor,85,2280,-4560,,-260,250,9070,7900,,212
7,14x16Indoor,84,1710,-4560,,-260,250,9070,7900,,213
7,14x16Indoor,83,1140,-4560,,-260,250,9070,7900,,214
7,14x16Indoor,82,570,-4560,,-260,250,9070,7900,,215
7,14x16Indoor,81,0,-4560,,-260,250,9070,7900,,216
7,14x16Indoor,69,2280,-5130,,-260,250,9070,7900,,217
7,14x16Indoor,68,1710,-5130,,-260,250,9070,7900,,218
7,14x16Indoor,67,1140,-5130,,-260,250,9070,7900,,219
7,14x16Indoor,66,570,-5130,,-260,250,9070,7900,,220
7,14x16Indoor,65,0,-5130,,-260,250,9070,7900,,221
7,14x16Indoor,72,3990,-5130,,-260,250,9070,7900,,222
7,14x16Indoor,71,3420,-5130,,-260,250,9070,7900,,223
7,14x16Indoor,70,2850,-5130,,-260,250,9070,7900,,224
7,9x16Outdoor,1,-2,-6800,,-277,275,13300,7350,,
7,9x16Outdoor,2,848,-6800,,-277,275,13300,7350,,
7,9x16Outdoor,3,1698,-6800,,-277,275,13300,7350,,
7,9x16Outdoor,4,2548,-6800,,-277,275,13300,7350,,
7,9x16Outdoor,5,3398,-6800,,-277,275,13300,7350,,
7,9x16Outdoor,6,4248,-6800,,-277,275,13300,7350,,
7,9x16Outdoor,7,5098,-6800,,-277,275,13300,7350,,
7,9x16Outdoor,8,5948,-6800,,-277,275,13300,7350,,
7,9x16Outdoor,9,6798,-6800,half,-277,275,13300,7350,,
7,9x16Outdoor,10,7648,-6800,half,-277,275,13300,7350,,
7,9x16Outdoor,11,8498,-6800,half,-277,275,13300,7350,,
7,9x16Outdoor,12,9348,-6800,half,-277,275,13300,7350,,
7,9x16Outdoor,13,10198,-6800,half,-277,275,13300,7350,,
7,9x16Outdoor,14,11048,-6800,half,-277,275,13300,7350,,
7,9x16Outdoor,15,11898,-6800,half,-277,275,13300,7350,,
7,9x16Outdoor,16,12748,-6800,half,-277,275,13300,7350,,
7,9x16Outdoor,17,-2,-5950,,-277,275,13300,7350,,
7,9x16Outdoor,18,848,-5950,,-277,275,13300,7350,,
7,9x16Outdoor,19,1698,-5950,,-277,275,13300,7350,,
7,9x16Outdoor,20,2548,-5950,,-277,275,13300,7350,,
7,9x16Outdoor,21,3398,-5950,,-277,275,13300,7350,,
7,9x16Outdoor,22,4248,-5950,,-277,275,13300,7350,,
7,9x16Outdoor,23,5098,-5950,,-277,275,13300,7350,,
7,9x16Outdoor,24,5948,-5950,,-277,275,13300,7350,,
7,9x16Outdoor,25,6798,-5950,half,-277,275,13300,7350,,
7,9x16Outdoor,26,7648,-5950,half,-277,275,13300,7350,,
7,9x16Outdoor,27,8498,-5950,half,-277,275,13300,7350,,
7,9x16Outdoor,28,9348,-5950,half,-277,275,13300,7350,,
7,9x16Outdoor,29,10198,-5950,half,-277,275,13300,7350,,
7,9x16Outdoor,30,11048,-5950,half,-277,275,13300,7350,,
7,9x16Outdoor,31,11898,-5950,half,-277,275,13300,7350,,
7,9x16Outdoor,32,12748,-5950,half,-277,275,13300,7350,,
7,9x16Outdoor,33,-2,-5100,,-277,275,13300,7350,,
7,9x16Outdoor,34,848,-5100,,-277,275,13300,7350,,
7,9x16Outdoor,35,1698,-5100,,-277,275,13300,7350,,
7,9x16Outdoor,36,2548,-5100,,-277,275,13300,7350,,
7,9x16Outdoor,37,3398,-5100,,-277,275,13300,7350,,
7,9x16Outdoor,38,4248,-5100,,-277,275,13300,7350,,
7,9x16Outdoor,39,5098,-5100,,-277,275,13300,7350,,
7,9x16Outdoor,40,5948,-5100,,-277,275,13300,7350,,
7,9x16Outdoor,41,6796,-5100,half,-277,275,13300,7350,,
7,9x16Outdoor,42,7646,-5100,half,-277,275,13300,7350,,
7,9x16Outdoor,43,8496,-5100,half,-277,275,13300,7350,,
7,9x16Outdoor,44,9346,-5100,half,-277,275,13300,7350,,
7,9x16Outdoor,45,10196,-5100,half,-277,275,13300,7350,,
7,9x16Outdoor,46,11046,-5100,half,-277,275,13300,7350,,
7,9x16Outdoor,47,11896,-5100,half,-277,275,13300,7350,,
7,9x16Outdoor,48,12746,-5100,half,-277,275,13300,7350,,
7,9x16Outdoor,49,-2,-4250,,-277,275,13300,7350,,
7,9x16Outdoor,50,848,-4250,,-277,275,13300,7350,,
7,9x16Outdoor,51,1698,-4250,,-277,275,13300,7350,,
7,9x16Outdoor,52,2548,-4250,,-277,275,13300,7350,,
7,9x16Outdoor,53,3398,-4250,,-277,275,13300,7350,,
7,9x16Outdoor,54,4248,-4250,,-277,275,13300,7350,,
7,9x16Outdoor,55,5098,-4250,,-277,275,13300,7350,,
7,9x16Outdoor,56,5948,-4250,,-277,275,13300,7350,,
7,9x16Outdoor,57,6796,-4250,half,-277,275,13300,7350,,
7,9x16Outdoor,58,7646,-4250,half,-277,275,13300,7350,,
7,9x16Outdoor,59,8496,-4250,half,-277,275,13300,7350,,
7,9x16Outdoor,60,9346,-4250,half,-277,275,13300,7350,,
7,9x16Outdoor,61,10196,-4250,half,-277,275,13300,7350,,
7,9x16Outdoor,62,11046,-4250,half,-277,275,13300,7350,,
7,9x16Outdoor,63,11896,-4250,half,-277,275,13300,7350,,
7,9x16Outdoor,64,12746,-4250,half,-277,275,13300,7350,,
7,9x16Outdoor,65,0,-3400,,-277,275,13300,7350,,
7,9x16Outdoor,66,850,-3400,,-277,275,13300,7350,,
7,9x16Outdoor,67,1700,-3400,,-277,275,13300,7350,,
7,9x16Outdoor,68,2550,-3400,,-277,275,13300,7350,,
7,9x16Outdoor,69,3400,-3400,,-277,275,13300,7350,,
7,9x16Outdoor,70,4250,-3400,,-277,275,13300,7350,,
7,9x16Outdoor,71,5100,-3400,,-277,275,13300,7350,,
7,9x16Outdoor,72,5950,-3400,,-277,275,13300,7350,,
7,9x16Outdoor,73,6798,-3400,half,-277,275,13300,7350,,
7,9x16Outdoor,74,7648,-3400,half,-277,275,13300,7350,,
7,9x16Outdoor,75,8498,-3400,half,-277,275,13300,7350,,
7,9x16Outdoor,76,9348,-3400,half,-277,275,13300,7350,,
7,9x16Outdoor,77,10198,-3400,half,-277,275,13300,7350,,
7,9x16Outdoor,78,11048,-3400,half,-277,275,13300,7350,,
7,9x16Outdoor,79,11898,-3400,half,-277,275,13300,7350,,
7,9x16Outdoor,80,12748,-3400,half,-277,275,13300,7350,,
7,9x16Outdoor,81,0,-2550,,-277,275,13300,7350,,
7,9x16Outdoor,82,850,-2550,,-277,275,13300,7350,,
7,9x16Outdoor,83,1700,-2550,,-277,275,13300,7350,,
7,9x16Outdoor,84,2550,-2550,,-277,275,13300,7350,,
7,9x16Outdoor,85,3400,-2550,,-277,275,13300,7350,,
7,9x16Outdoor,86,4250,-2550,,-277,275,13300,7350,,
7,9x16Outdoor,87,5100,-2550,,-277,275,13300,7350,,
7,9x16Outdoor,88,5950,-2550,,-277,275,13300,7350,,
7,9x16Outdoor,89,6798.066,-2550,half,-277,275,13300,7350,,
7,9x16Outdoor,90,7648,-2550,half,-277,275,13300,7350,,
7,9x16Outdoor,91,8498,-2550,half,-277,275,13300,7350,,
7,9x16Outdoor,92,9348,-2550,half,-277,275,13300,7350,,
7,9x16Outdoor,93,10198,-2550,half,-277,275,13300,7350,,
7,9x16Outdoor,94,11048,-2550,half,-277,275,13300,7350,,
7,9x16Outdoor,95,11898,-2550,half,-277,275,13300,7350,,
7,9x16Outdoor,96,12748,-2550,half,-277,275,13300,7350,,
7,9x16Outdoor,97,0,-1700,,-277,275,13300,7350,,
7,9x16Outdoor,98,850,-1700,,-277,275,13300,7350,,
7,9x16Outdoor,99,1700,-1700,,-277,275,13300,7350,,
7,9x16Outdoor,100,2550,-1700,,-277,275,13300,7350,,
7,9x16Outdoor,101,3400,-1700,,-277,275,13300,7350,,
7,9x16Outdoor,102,4250,-1700,,-277,275,13300,7350,,
7,9x16Outdoor,103,5100,-1700,,-277,275,13300,7350,,
7,9x16Outdoor,104,5950,-1700,,-277,275,13300,7350,,
7,9x16Outdoor,105,6798,-1700,half,-277,275,13300,7350,,
7,9x16Outdoor,106,7648,-1700,half,-277,275,13300,7350,,
7,9x16Outdoor,107,8498,-1700,half,-277,275,13300,7350,,
7,9x16Outdoor,108,9348,-1700,half,-277,275,13300,7350,,
7,9x16Outdoor,109,10198,-1700,half,-277,275,13300,7350,,
7,9x16Outdoor,110,11048,-1700,half,-277,275,13300,7350,,
7,9x16Outdoor,111,11898,-1700,half,-277,275,13300,7350,,
7,9x16Outdoor,112,12748,-1700,half,-277,275,13300,7350,,
7,9x16Outdoor,113,0,-850,,-277,275,13300,7350,,
7,9x16Outdoor,114,850,-850,,-277,275,13300,7350,,
7,9x16Outdoor,115,1700,-850,,-277,275,13300,7350,,
7,9x16Outdoor,116,2550,-850,,-277,275,13300,7350,,
7,9x16Outdoor,117,3400,-850,,-277,275,13300,7350,,
7,9x16Outdoor,118,4250,-850,,-277,275,13300,7350,,
7,9x16Outdoor,119,5100,-850,,-277,275,13300,7350,,
7,9x16Outdoor,120,5950,-850,,-277,275,13300,7350,,
7,9x16Outdoor,121,6798,-850,half,-277,275,13300,7350,,
7,9x16Outdoor,122,7648,-850,half,-277,275,13300,7350,,
7,9x16Outdoor,123,8498,-850,half,-277,275,13300,7350,,
7,9x16Outdoor,124,9348,-850,half,-277,275,13300,7350,,
7,9x16Outdoor,125,10198,-850,half,-277,275,13300,7350,,
7,9x16Outdoor,126,11048,-850,half,-277,275,13300,7350,,
7,9x16Outdoor,127,11898,-850,half,-277,275,13300,7350,,
7,9x16Outdoor,128,12748,-850,half,-277,275,13300,7350,,
7,9x16Outdoor,129,0,0,,-277,275,13300,7350,,
7,9x16Outdoor,130,850,0,,-277,275,13300,7350,,
7,9x16Outdoor,131,1700,0,,-277,275,13300,7350,,
7,9x16Outdoor,132,2550,0,,-277,275,13300,7350,,
7,9x16Outdoor,133,3400,0,,-277,275,13300,7350,,
7,9x16Outdoor,134,4250,0,,-277,275,13300,7350,,
7,9x16Outdoor,135,5100,0,,-277,275,13300,7350,,
7,9x16Outdoor,136,5950,0,,-277,275,13300,7350,,
7,9x16Outdoor,137,6798,0,half,-277,275,13300,7350,,
7,9x16Outdoor,138,7648,0,half,-277,275,13300,7350,,
7,9x16Outdoor,139,8498,0,half,-277,275,13300,7350,,
7,9x16Outdoor,140,9348,0,half,-277,275,13300,7350,,
7,9x16Outdoor,141,10198,0,half,-277,275,13300,7350,,
7,9x16Outdoor,142,11048,0,half,-277,275,13300,7350,,
7,9x16Outdoor,143,11898,0,half,-277,275,13300,7350,,
7,9x16Outdoor,144,12748,0,half,-277,275,13300,7350,,
5,7x16Outdoor,1,0,-5100,,-275,275,13300,5650,,
5,7x16Outdoor,2,850,-5100,,-275,275,13300,5650,,
5,7x16Outdoor,3,1700,-5100,,-275,275,13300,5650,,
5,7x16Outdoor,4,2550,-5100,,-275,275,13300,5650,,
5,7x16Outdoor,5,3400,-5100,,-275,275,13300,5650,,
5,7x16Outdoor,6,4250,-5100,,-275,275,13300,5650,,
5,7x16Outdoor,7,5100,-5100,,-275,275,13300,5650,,
5,7x16Outdoor,8,5950,-5100,,-275,275,13300,5650,,
5,7x16Outdoor,9,6800,-5100,half,-275,275,13300,5650,,
5,7x16Outdoor,10,7650,-5100,half,-275,275,13300,5650,,
5,7x16Outdoor,11,8500,-5100,half,-275,275,13300,5650,,
5,7x16Outdoor,12,9350,-5100,half,-275,275,13300,5650,,
5,7x16Outdoor,13,10200,-5100,half,-275,275,13300,5650,,
5,7x16Outdoor,14,11050,-5100,half,-275,275,13300,5650,,
5,7x16Outdoor,15,11900,-5100,half,-275,275,13300,5650,,
5,7x16Outdoor,16,12750,-5100,half,-275,275,13300,5650,,
5,7x16Outdoor,17,0,-4250,,-275,275,13300,5650,,
5,7x16Outdoor,18,850,-4250,,-275,275,13300,5650,,
5,7x16Outdoor,19,1700,-4250,,-275,275,13300,5650,,
5,7x16Outdoor,20,2550,-4250,,-275,275,13300,5650,,
